time_index,y_true,y_pred,residual,absolute_error
1632,98.299995,98.30097,0.0009750000000110504,0.0009765625
1633,98.299995,98.30084,0.0008449999999982083,0.0008468628
1634,98.299995,98.313255,0.013260000000002492,0.013259888
1635,98.299995,98.329155,0.029160000000004516,0.029159546
1636,98.299995,98.32364,0.023645000000001914,0.023643494
1637,98.299995,98.295654,-0.004340999999996598,0.0043411255
1638,98.299995,98.310684,0.010688999999999282,0.010688782
1639,98.299995,98.32274,0.02274500000000046,0.022743225
1640,98.299995,98.321594,0.021599000000009028,0.021598816
1641,98.299995,98.31378,0.013784999999998604,0.013786316
1642,98.299995,98.31594,0.015945000000002096,0.015945435
1643,98.299995,98.329094,0.029099000000002206,0.02909851
1644,98.299995,98.31974,0.019745000000000346,0.019744873
1645,98.299995,98.303696,0.0037010000000066157,0.0037002563
1646,98.299995,98.31492,0.014925000000005184,0.014923096
1647,98.299995,98.32397,0.023975000000007185,0.023971558
1648,98.299995,98.302795,0.0028000000000076852,0.0027999878
1649,98.299995,98.29569,-0.004305000000002224,0.0043029785
1650,98.299995,98.31036,0.010365000000007285,0.010368347
1651,98.299995,98.31547,0.015475000000009231,0.015472412
1652,98.299995,98.312836,0.012841000000008762,0.012840271
1653,98.299995,98.304276,0.0042810000000059745,0.0042800903
1654,98.299995,98.30538,0.00538500000000397,0.0053863525
1655,98.299995,98.31116,0.01116500000000542,0.011161804
1656,98.299995,98.30582,0.005825000000001523,0.005821228
1657,98.299995,98.31171,0.011715000000009468,0.011711121
1658,98.299995,98.31341,0.013415000000009059,0.013412476
1659,98.299995,98.32272,0.022725000000008322,0.022727966
1660,98.299995,98.32772,0.027725000000003774,0.02772522
1661,98.299995,98.31902,0.01902499999999918,0.01902771
1662,98.299995,98.322266,0.022271000000003482,0.022270203
1663,98.299995,98.331985,0.03199000000000751,0.03199005
1664,98.299995,98.33243,0.03243500000000665,0.032432556
1665,98.299995,98.328575,0.028580000000005157,0.028579712
1666,98.299995,98.32425,0.024255000000010796,0.024253845
1667,98.299995,98.32493,0.024934999999999263,0.024932861
1668,98.299995,98.32386,0.02386500000000069,0.023864746
1669,98.299995,98.32313,0.023135000000010564,0.023132324
1670,98.299995,98.32552,0.025525000000001796,0.025527954
1671,98.299995,98.33082,0.030825000000007208,0.030822754
1672,98.299995,98.33468,0.03468500000001029,0.034683228
1673,97.399994,98.33323,0.9332359999999937,0.93323517
1674,97.399994,98.296394,0.8963999999999999,0.89640045
1675,97.399994,98.284676,0.884681999999998,0.8846817
1676,97.399994,98.32103,0.9210359999999866,0.92103577
1677,97.399994,98.31294,0.9129459999999909,0.9129486
1678,97.399994,98.33361,0.9336159999999865,0.93361664
1679,97.399994,98.30918,0.9091859999999912,0.9091873
1680,97.399994,98.31734,0.9173459999999949,0.91734314
1681,97.399994,98.33093,0.9309359999999884,0.9309387
1682,97.399994,98.34872,0.9487259999999935,0.94872284
1683,97.399994,98.34262,0.94262599999999,0.94262695
1684,97.399994,98.37692,0.9769259999999917,0.9769287
1685,97.399994,98.320335,0.9203409999999934,0.9203415
1686,97.399994,98.27064,0.8706459999999936,0.8706436
1687,97.399994,98.27586,0.8758659999999878,0.87586975
1688,97.399994,98.2889,0.8889059999999915,0.8889084
1689,97.399994,98.31874,0.9187459999999987,0.91874695
1690,97.399994,98.317535,0.9175409999999999,0.9175415
1691,97.399994,98.3128,0.9128059999999891,0.91280365
1692,97.399994,98.35183,0.9518360000000001,0.95183563
1693,97.399994,98.332954,0.9329599999999942,0.9329605
1694,97.399994,98.309425,0.9094309999999979,0.90943146
1695,97.399994,98.28773,0.8877359999999896,0.88773346
1696,97.399994,98.304924,0.9049299999999931,0.9049301
1697,97.399994,98.32986,0.9298659999999899,0.929863
1698,97.399994,98.332436,0.9324419999999947,0.9324417
1699,97.399994,98.32268,0.9226859999999988,0.9226837
1700,97.399994,98.35016,0.9501659999999958,0.9501648
1701,97.399994,98.328415,0.9284210000000002,0.928421
1702,97.399994,98.311844,0.911849999999987,0.91185
1703,97.399994,98.28143,0.8814359999999937,0.8814392
1704,97.399994,98.30232,0.902325999999988,0.9023285
1705,97.399994,98.326454,0.9264599999999916,0.92646027
1706,97.399994,98.3299,0.9299059999999884,0.92990875
1707,97.399994,98.30657,0.906575999999987,0.90657806
1708,97.399994,98.34915,0.9491559999999879,0.9491577
1709,97.399994,98.3191,0.9191059999999993,0.9191055
1710,97.399994,98.30554,0.9055459999999869,0.9055481
1711,97.399994,98.276276,0.8762819999999891,0.87628174
1712,97.399994,98.30291,0.9029159999999905,0.90291595
1713,97.399994,98.33201,0.9320159999999902,0.93201447
1714,97.399994,98.342316,0.9423219999999901,0.9423218
1715,97.399994,98.32086,0.9208659999999895,0.9208679
1716,97.399994,98.36099,0.9609959999999944,0.96099854
1717,97.399994,98.32928,0.9292859999999905,0.92928314
1718,97.399994,98.3103,0.9103059999999914,0.91030884
1719,97.399994,98.285126,0.8851319999999987,0.88513184
1720,97.399994,98.308586,0.9085919999999987,0.9085922
1721,97.399994,98.33775,0.9377559999999932,0.9377594
1722,97.399994,98.34244,0.9424459999999897,0.94244385
1723,97.399994,98.3265,0.9265059999999892,0.92650604
1724,97.399994,98.35575,0.9557559999999938,0.95575714
1725,97.399994,98.32593,0.925935999999993,0.92593384
1726,97.399994,98.308,0.9080060000000003,0.90800476
1727,97.399994,98.28393,0.8839359999999914,0.883934
1728,97.399994,98.311516,0.9115219999999908,0.9115219
1729,97.399994,98.32855,0.9285560000000004,0.92855835
1730,97.399994,98.33511,0.9351159999999936,0.9351196
1731,97.399994,98.317635,0.917640999999989,0.9176407
1732,97.399994,98.35633,0.9563359999999932,0.956337
1733,97.399994,98.32995,0.92995599999999,0.9299545
1734,97.399994,98.31076,0.9107659999999953,0.9107666
1735,97.399994,98.29156,0.8915659999999974,0.8915634
1736,97.399994,98.31126,0.9112659999999977,0.9112625
1737,97.399994,98.33054,0.9305459999999925,0.9305496
1738,97.399994,98.33903,0.9390359999999873,0.9390335
1739,97.399994,98.329445,0.9294510000000002,0.929451
1740,97.399994,98.36352,0.9635259999999874,0.96352386
1741,97.399994,98.338165,0.938170999999997,0.9381714
1742,97.399994,98.31895,0.9189559999999943,0.91895294
1743,97.399994,98.31294,0.9129459999999909,0.9129486
1744,97.399994,98.32483,0.9248359999999991,0.9248352
1745,97.399994,98.33505,0.9350559999999888,0.9350586
1746,97.399994,98.34358,0.9435859999999963,0.94358826
1747,97.399994,98.33154,0.9315459999999973,0.9315491
1748,97.399994,98.363396,0.9634019999999879,0.9634018
1749,97.399994,98.340355,0.9403609999999958,0.940361
1750,97.399994,98.326744,0.9267499999999984,0.9267502
1751,97.399994,98.31659,0.9165959999999984,0.91659546
1752,97.399994,98.32871,0.9287159999999943,0.92871857
1753,97.399994,98.33522,0.9352260000000001,0.93522644
1754,97.399994,98.340385,0.9403909999999911,0.94039154
1755,97.399994,98.29662,0.8966259999999977,0.89662933
1756,97.399994,98.343925,0.9439309999999921,0.9439316
1757,97.399994,98.292595,0.8926009999999991,0.892601
1758,97.399994,98.25069,0.8506959999999992,0.85069275
1759,97.399994,98.21626,0.8162659999999988,0.8162689
1760,97.399994,98.2282,0.8282059999999944,0.8282089
1761,97.399994,98.22959,0.8295959999999951,0.8295975
1762,97.399994,98.21048,0.8104859999999974,0.81048584
1763,97.399994,98.18832,0.7883259999999979,0.78832245
1764,97.399994,98.21015,0.8101559999999921,0.8101578
1765,97.399994,98.212036,0.812041999999991,0.81204224
1766,97.399994,98.17622,0.7762259999999941,0.77622986
1767,97.399994,98.18753,0.7875359999999887,0.7875366
1768,97.399994,98.20135,0.8013559999999984,0.80135345
1769,97.399994,98.197845,0.7978509999999943,0.79785156
1770,97.399994,98.21751,0.8175159999999977,0.8175125
1771,97.399994,98.21691,0.816915999999992,0.8169174
1772,97.399994,98.22474,0.8247459999999904,0.8247452
1773,97.399994,98.228615,0.8286209999999983,0.8286209
1774,97.399994,98.20704,0.8070459999999997,0.807045
1775,97.399994,98.188324,0.7883299999999878,0.7883301
1776,97.399994,98.20095,0.8009559999999993,0.8009567
1777,97.399994,98.193596,0.7936019999999928,0.793602
1778,97.399994,98.19578,0.7957859999999926,0.795784
1779,97.399994,98.20284,0.8028459999999882,0.8028488
1780,97.399994,98.20712,0.8071259999999967,0.8071289
1781,97.399994,98.200615,0.8006209999999925,0.80062103
1782,97.399994,98.18122,0.7812259999999895,0.7812271
1783,97.399994,98.173096,0.7731019999999944,0.7731018
1784,97.399994,98.177055,0.7770609999999891,0.77706146
1785,97.399994,98.18137,0.7813759999999945,0.7813797
1786,97.399994,98.193436,0.7934419999999989,0.7934418
1787,97.399994,98.2025,0.802505999999994,0.8025055
1788,97.399994,98.20678,0.8067859999999882,0.8067856
1789,97.399994,98.19691,0.796915999999996,0.79691315
1790,97.399994,98.18344,0.7834459999999979,0.78344727
1791,97.399994,98.174515,0.7745209999999929,0.7745209
1792,97.399994,98.176254,0.7762599999999935,0.7762604
1793,97.399994,98.18083,0.7808359999999936,0.780838
1794,97.399994,98.193794,0.7937999999999903,0.79380035
1795,97.399994,98.198135,0.7981409999999869,0.7981415
1796,97.399994,98.20245,0.8024559999999923,0.8024597
1797,97.399994,98.199036,0.799042,0.79904175
1798,97.399994,98.181145,0.7811509999999942,0.7811508
1799,97.399994,98.17105,0.7710559999999873,0.7710571
1800,97.399994,98.173004,0.7730099999999993,0.77301025
1801,97.399994,98.17616,0.7761659999999893,0.7761688
1802,97.399994,98.18698,0.7869859999999989,0.7869873
1803,97.399994,98.19268,0.7926859999999891,0.79268646
1804,97.399994,98.19555,0.7955559999999906,0.7955551
1805,97.399994,98.19472,0.7947259999999972,0.7947235
1806,97.399994,98.175934,0.7759399999999914,0.77593994
1807,97.399994,98.16535,0.765355999999997,0.765358
1808,97.399994,98.16772,0.7677259999999961,0.7677231
1809,97.399994,98.170685,0.7706909999999993,0.7706909
1810,97.399994,98.18235,0.782355999999993,0.78235626
1811,97.399994,98.187256,0.7872619999999984,0.78726196
1812,97.399994,98.19345,0.793455999999992,0.79345703
1813,97.399994,98.18599,0.7859959999999973,0.7859955
1814,97.399994,98.16653,0.7665359999999879,0.7665329
1815,97.399994,98.15546,0.7554659999999984,0.75546265
1816,97.399994,98.157936,0.7579419999999999,0.7579422
1817,97.399994,98.16291,0.7629159999999899,0.76291656
1818,97.399994,98.17583,0.7758359999999982,0.77583313
1819,97.399994,98.180984,0.7809899999999885,0.7809906
1820,97.399994,98.18602,0.7860259999999926,0.786026
1821,97.399994,98.18617,0.7861759999999975,0.7861786
1822,97.399994,98.17109,0.771096,0.7710953
1823,97.399994,98.160995,0.7610009999999932,0.7610016
1824,97.399994,98.16211,0.7621159999999918,0.7621155
1825,97.399994,98.16595,0.7659559999999885,0.76595306
1826,97.399994,98.17967,0.7796759999999949,0.77967834
1827,97.399994,98.18368,0.7836859999999888,0.7836838
1828,97.399994,98.18776,0.7877659999999906,0.7877655
1829,97.399994,98.18076,0.7807659999999998,0.78076935
1830,97.399994,98.16215,0.7621559999999903,0.7621536
1831,97.399994,98.15469,0.7546959999999956,0.7546997
1832,97.399994,98.15659,0.7565959999999876,0.7565994
1833,97.399994,98.15976,0.759765999999999,0.7597656
1834,97.399994,98.17381,0.7738159999999965,0.77381897
1835,97.399994,98.17836,0.7783659999999912,0.7783661
1836,97.399994,98.18763,0.787635999999992,0.7876358
1837,97.399994,98.18577,0.7857759999999985,0.78577423
1838,97.399994,98.16999,0.7699959999999919,0.76999664
1839,97.399994,98.1645,0.7645059999999972,0.7645035
1840,97.399994,98.16543,0.765435999999994,0.76543427
1841,97.399994,98.16203,0.7620359999999948,0.7620392
1842,97.399994,98.17949,0.7794959999999946,0.77949524
1843,97.399994,98.183304,0.7833100000000002,0.78330994
1844,97.399994,98.20717,0.8071759999999983,0.8071747
1845,97.399994,98.212616,0.8126219999999904,0.8126221
1846,97.399994,98.19059,0.7905959999999936,0.790596
1847,97.399994,98.183105,0.783110999999991,0.7831116
1848,97.399994,98.18453,0.7845359999999886,0.78453827
1849,97.399994,98.188095,0.7881009999999975,0.7881012
1850,97.399994,98.21025,0.8102559999999954,0.81025696
1851,97.399994,98.213036,0.8130419999999958,0.8130417
1852,97.399994,98.22173,0.8217359999999871,0.8217392
1853,97.399994,98.22657,0.8265759999999887,0.82657623
1854,97.399994,98.2189,0.8189059999999984,0.8189087
1855,97.399994,98.21978,0.8197859999999935,0.8197861
1856,97.399994,98.22715,0.827155999999988,0.82715607
1857,97.399994,98.22795,0.8279560000000004,0.82795715
1858,97.399994,98.22567,0.8256759999999872,0.82567596
1859,97.399994,98.22234,0.822345999999996,0.82234955
1860,97.399994,98.2221,0.8221059999999909,0.8221054
1861,97.399994,98.22239,0.8223959999999977,0.8223953
1862,97.399994,98.22247,0.8224759999999947,0.82247925
1863,97.399994,98.22287,0.8228759999999937,0.822876
1864,97.399994,98.22272,0.8227259999999887,0.8227234
1865,97.399994,98.22255,0.8225559999999916,0.82255554
1866,97.399994,98.2228,0.8228059999999999,0.8228073
1867,97.399994,98.22274,0.8227459999999951,0.8227463
1868,97.399994,98.222466,0.8224719999999905,0.8224716
1869,97.399994,98.22239,0.8223959999999977,0.8223953
1870,97.399994,98.222435,0.8224409999999978,0.8224411
1871,97.399994,98.22234,0.822345999999996,0.82234955
1872,97.399994,98.22311,0.8231159999999988,0.8231125
1873,97.399994,98.222824,0.8228299999999962,0.8228302
1874,97.399994,98.22285,0.8228559999999874,0.8228531
1875,97.399994,98.223015,0.8230209999999971,0.82302094
1876,97.399994,98.22251,0.8225159999999931,0.8225174
1877,97.399994,98.22262,0.8226259999999996,0.8226242
1878,97.399994,98.22201,0.8220159999999908,0.82201385
1879,97.399994,98.221756,0.8217619999999926,0.8217621
1880,97.399994,98.22211,0.8221159999999941,0.82211304
1881,97.399994,98.22217,0.8221759999999989,0.8221741
1882,97.399994,98.221985,0.821990999999997,0.82199097
1883,97.399994,98.22207,0.8220759999999956,0.8220749
1884,97.399994,98.22159,0.8215959999999995,0.82159424
1885,97.399994,98.22135,0.8213559999999944,0.8213577
1886,97.399994,98.220795,0.8208009999999888,0.8208008
1887,97.399994,98.22022,0.820225999999991,0.8202286
1888,97.399994,98.22052,0.8205259999999868,0.8205261
1889,97.399994,98.22057,0.8205759999999884,0.8205795
1890,97.399994,98.22033,0.8203359999999975,0.8203354
1891,97.399994,98.22044,0.8204459999999898,0.8204498
1892,97.399994,98.22025,0.8202559999999863,0.8202591
1893,97.399994,98.22035,0.8203559999999896,0.8203583
1894,97.399994,98.22006,0.8200659999999971,0.82006836
1895,97.399994,98.219734,0.8197399999999959,0.8197403
1896,97.399994,98.22009,0.8200959999999924,0.8200989
1897,97.399994,98.22037,0.820375999999996,0.82037354
1898,97.399994,98.22055,0.8205559999999963,0.82055664
1899,97.399994,98.22071,0.8207159999999902,0.82071686
1900,97.399994,98.220634,0.8206399999999974,0.82064056
1901,97.399994,98.220985,0.8209909999999923,0.8209915
1902,97.399994,98.22074,0.8207459999999998,0.8207474
1903,97.399994,98.22037,0.820375999999996,0.82037354
1904,97.399994,98.22066,0.8206659999999886,0.82066345
1905,97.399994,98.220764,0.820769999999996,0.82077026
1906,97.399994,98.22101,0.8210160000000002,0.8210144
1907,97.399994,98.221245,0.8212509999999895,0.8212509
1908,97.399994,98.221115,0.8211209999999909,0.8211212
1909,97.399994,98.22146,0.8214659999999867,0.82146454
1910,97.399994,98.22151,0.8215159999999884,0.82151794
1911,97.399994,98.221054,0.8210599999999886,0.8210602
1912,97.399994,98.22097,0.8209759999999875,0.82097626
1913,97.399994,98.22074,0.8207459999999998,0.8207474
1914,97.399994,98.220795,0.8208009999999888,0.8208008
1915,97.399994,98.22112,0.8211259999999925,0.82112885
1916,97.399994,98.22102,0.8210259999999892,0.82102966
1917,97.399994,98.221436,0.8214419999999905,0.82144165
1918,97.399994,98.22141,0.8214159999999993,0.82141876
1919,97.399994,98.22101,0.8210160000000002,0.8210144
1920,97.399994,98.22125,0.8212559999999911,0.82125854
1921,97.399994,98.22106,0.8210659999999876,0.8210678
1922,97.399994,98.221245,0.8212509999999895,0.8212509
1923,97.399994,98.2215,0.8215059999999994,0.8215027
1924,97.399994,98.22165,0.8216559999999902,0.8216553
1925,97.399994,98.222115,0.8221209999999957,0.82212067
1926,97.399994,98.22202,0.8220259999999939,0.8220291
1927,97.399994,98.22157,0.8215759999999932,0.821579
1928,97.399994,98.22177,0.8217759999999998,0.82177734
1929,97.399994,98.22155,0.8215559999999869,0.8215561
1930,97.399994,98.221756,0.8217619999999926,0.8217621
1931,97.399994,98.22188,0.8218859999999921,0.82188416
1932,97.399994,98.22157,0.8215759999999932,0.821579
1933,97.399994,98.22196,0.8219659999999891,0.8219681
1934,97.399994,98.22201,0.8220159999999908,0.82201385
1935,97.399994,98.22127,0.8212759999999975,0.8212738
1936,97.399994,98.22127,0.8212759999999975,0.8212738
1937,97.399994,98.22097,0.8209759999999875,0.82097626
1938,97.399994,98.2212,0.8212059999999894,0.82120514
1939,97.399994,98.22123,0.821235999999999,0.82123566
1940,97.399994,98.22088,0.8208859999999873,0.8208847
1941,97.399994,98.221344,0.8213499999999954,0.8213501
1942,97.399994,98.22141,0.8214159999999993,0.82141876
1943,97.399994,98.22095,0.8209559999999954,0.82095337
1944,97.399994,98.22119,0.8211960000000005,0.8211975
1945,97.399994,98.22095,0.8209559999999954,0.82095337
1946,97.399994,98.22115,0.8211559999999878,0.82115936
1947,97.399994,98.221214,0.8212199999999967,0.8212204
1948,97.399994,98.22146,0.8214659999999867,0.82146454
1949,97.399994,98.221825,0.8218309999999889,0.82183075
1950,97.399994,98.22191,0.8219159999999874,0.8219147
1951,97.399994,98.2216,0.8216059999999885,0.8216095
1952,97.399994,98.22181,0.8218159999999983,0.8218155
1953,97.399994,98.221756,0.8217619999999926,0.8217621
1954,97.399994,98.22179,0.821795999999992,0.8217926
1955,97.399994,98.22221,0.8222159999999974,0.82221985
1956,97.399994,98.222115,0.8221209999999957,0.82212067
1957,97.399994,98.2228,0.8228059999999999,0.8228073
1958,97.399994,98.22248,0.8224859999999978,0.8224869
1959,97.399994,98.22215,0.8221559999999926,0.8221588
1960,97.399994,98.22227,0.822275999999988,0.82227325
1961,97.399994,98.22166,0.8216659999999933,0.8216629
1962,97.399994,98.22204,0.8220460000000003,0.8220444
1963,97.399994,98.222145,0.822150999999991,0.8221512
1964,97.399994,98.22245,0.8224559999999883,0.82245636
1965,97.399994,98.22256,0.8225659999999948,0.8225632
1966,97.399994,98.22251,0.8225159999999931,0.8225174
1967,97.399994,98.22219,0.822195999999991,0.82219696
1968,97.399994,98.222404,0.8224099999999908,0.8224106
1969,97.399994,98.22225,0.8222559999999959,0.822258
1970,97.399994,98.22234,0.822345999999996,0.82234955
1971,97.399994,98.22263,0.8226359999999886,0.82263947
1972,97.399994,98.22287,0.8228759999999937,0.822876
1973,97.399994,98.22347,0.8234759999999994,0.8234787
1974,97.399994,98.22357,0.8235759999999885,0.8235779
1975,97.399994,98.22343,0.8234359999999867,0.8234329
1976,97.399994,98.223526,0.8235320000000002,0.8235321
1977,97.399994,98.223366,0.823371999999992,0.8233719
1978,97.399994,98.22383,0.823836,0.8238373
1979,97.399994,98.22404,0.8240459999999956,0.8240433
1980,97.399994,98.22398,0.8239859999999908,0.82398987
1981,97.399994,98.22458,0.8245859999999965,0.82458496
1982,97.399994,98.22478,0.8247859999999889,0.8247833
1983,97.399994,98.224464,0.8244699999999909,0.8244705
1984,97.399994,98.22443,0.8244359999999915,0.8244324
1985,97.399994,98.224106,0.8241119999999995,0.82411194
1986,97.399994,98.22435,0.8243559999999945,0.8243561
1987,97.399994,98.22477,0.824776,0.8247757
1988,97.399994,98.2246,0.8246059999999886,0.82460785
1989,97.399994,98.224785,0.8247909999999905,0.82479095
1990,97.399994,98.22502,0.825025999999994,0.82502747
1991,97.399994,98.2248,0.8248059999999953,0.8248062
1992,97.399994,98.22494,0.8249459999999971,0.82494354
1993,97.399994,98.22461,0.8246159999999918,0.8246155
1994,97.399994,98.22459,0.8245959999999997,0.8245926
1995,97.399994,98.22497,0.8249759999999924,0.82497406
1996,97.399994,98.22467,0.8246759999999966,0.8246765
1997,97.399994,98.22457,0.8245759999999933,0.82457733
1998,97.399994,98.22448,0.8244859999999932,0.8244858
1999,97.399994,98.224594,0.8245999999999896,0.8246002
2000,97.399994,98.22485,0.8248559999999969,0.8248596
2001,97.399994,98.22483,0.8248359999999906,0.82483673
2002,97.399994,98.22474,0.8247459999999904,0.8247452
2003,97.399994,98.22473,0.8247359999999873,0.82473755
2004,97.399994,98.22459,0.8245959999999997,0.8245926
2005,97.399994,98.2245,0.8245059999999995,0.82450867
2006,97.399994,98.22422,0.8242259999999959,0.8242264
2007,97.399994,98.224174,0.8241799999999984,0.8241806
2008,97.399994,98.22421,0.8242159999999927,0.82421875
2009,97.399994,98.224434,0.8244399999999956,0.82444
2010,97.399994,98.22442,0.8244259999999883,0.82442474
2011,97.399994,98.22454,0.824545999999998,0.8245468
2012,97.399994,98.22444,0.8244459999999947,0.82444763
2013,97.399994,98.22408,0.8240859999999941,0.82408905
2014,97.399994,98.22418,0.8241859999999974,0.82418823
2015,97.399994,98.22412,0.8241259999999926,0.8241272
2016,97.399994,98.224236,0.8242419999999981,0.82424164
2017,97.399994,98.22453,0.8245359999999948,0.8245392
2018,97.399994,98.22478,0.8247859999999889,0.8247833
2019,97.399994,98.22466,0.8246659999999935,0.8246689
2020,97.399994,98.224464,0.8244699999999909,0.8244705
2021,97.399994,98.22448,0.8244859999999932,0.8244858
2022,97.399994,98.22448,0.8244859999999932,0.8244858
2023,97.399994,98.224594,0.8245999999999896,0.8246002
2024,97.399994,98.22438,0.8243859999999898,0.8243866
2025,97.399994,98.22477,0.824776,0.8247757
2026,97.399994,98.225006,0.8250119999999868,0.8250122
2027,97.399994,98.22501,0.8250159999999909,0.82501984
2028,97.399994,98.22478,0.8247859999999889,0.8247833
2029,97.399994,98.224915,0.8249209999999891,0.82492065
2030,97.399994,98.224915,0.8249209999999891,0.82492065
2031,97.399994,98.22494,0.8249459999999971,0.82494354
2032,97.399994,98.224815,0.824821,0.8248215
2033,97.399994,98.22485,0.8248559999999969,0.8248596
2034,97.399994,98.22496,0.8249659999999892,0.82496643
2035,97.399994,98.225105,0.8251109999999926,0.8251114
2036,97.399994,98.22459,0.8245959999999997,0.8245926
2037,97.399994,98.22437,0.8243759999999867,0.82437897
2038,97.399994,98.225006,0.8250119999999868,0.8250122
2039,97.399994,98.2248,0.8248059999999953,0.8248062
2040,97.399994,98.22512,0.8251259999999974,0.82512665
2041,97.399994,98.22517,0.825175999999999,0.8251724
2042,97.399994,98.22531,0.8253159999999866,0.8253174
2043,97.399994,98.22537,0.8253759999999914,0.8253784
2044,97.399994,98.22499,0.8249959999999987,0.82499695
2045,97.399994,98.22483,0.8248359999999906,0.82483673
2046,97.399994,98.22497,0.8249759999999924,0.82497406
2047,97.399994,98.22518,0.825185999999988,0.8251877
2048,97.399994,98.2252,0.8252059999999943,0.82520294
2049,97.399994,98.226006,0.8260119999999915,0.82601166
2050,97.399994,98.22588,0.825885999999997,0.8258896
2051,97.399994,98.22607,0.8260760000000005,0.8260727
2052,97.399994,98.22572,0.8257259999999889,0.82572937
2053,97.399994,98.225586,0.8255920000000003,0.82559204
2054,97.399994,98.22566,0.8256659999999982,0.82566833
2055,97.399994,98.22583,0.8258359999999954,0.8258362
2056,97.399994,98.22573,0.825735999999992,0.825737
2057,97.399994,98.22596,0.825965999999994,0.8259659
2058,97.399994,98.226166,0.8261719999999997,0.8261719
2059,97.399994,98.22609,0.8260959999999926,0.8260956
2060,97.399994,98.225845,0.8258510000000001,0.82585144
2061,97.399994,98.22561,0.8256159999999966,0.8256149
2062,97.399994,98.22598,0.8259860000000003,0.82598877
2063,97.399994,98.22618,0.8261859999999928,0.82618713
2064,97.399994,98.22611,0.826115999999999,0.82611847
2065,97.399994,98.22634,0.8263459999999867,0.82634735
2066,97.399994,98.22671,0.8267159999999905,0.82671356
2067,97.399994,98.226814,0.8268199999999979,0.8268204
2068,97.399994,98.22663,0.8266359999999935,0.82663727
2069,97.399994,98.226524,0.8265299999999911,0.82653046
2070,97.399994,98.227066,0.8270719999999869,0.82707214
2071,97.399994,98.22752,0.8275259999999918,0.8275299
2072,97.399994,98.22732,0.8273259999999993,0.8273239
2073,97.399994,98.22772,0.8277259999999984,0.8277283
2074,97.399994,98.22791,0.8279159999999877,0.827919
2075,97.399994,98.22819,0.8281959999999913,0.82819366
2076,97.399994,98.228004,0.8280099999999919,0.82801056
2077,97.399994,98.22782,0.8278259999999875,0.82782745
2078,97.399994,98.228355,0.8283609999999868,0.8283615
2079,97.399994,98.22888,0.8288859999999971,0.82888794
2080,97.399994,98.22887,0.828875999999994,0.8288727
2081,97.399994,98.229126,0.8291319999999871,0.8291321
2082,97.399994,98.22907,0.8290759999999864,0.8290787
2083,97.399994,98.229,0.8290059999999926,0.8290024
2084,97.399994,98.22891,0.8289159999999924,0.82891846
2085,97.399994,98.22868,0.8286859999999905,0.8286896
2086,97.399994,98.22886,0.8288659999999908,0.82886505
2087,97.399994,98.22866,0.8286659999999983,0.8286667
2088,97.399994,98.22876,0.8287659999999875,0.82876587
2089,97.399994,98.228935,0.8289410000000004,0.82894135
2090,97.399994,98.22908,0.8290859999999896,0.8290863
2091,97.399994,98.229034,0.829039999999992,0.8290405
2092,97.399994,98.22912,0.829125999999988,0.82912445
2093,97.399994,98.22913,0.8291359999999912,0.8291397
2094,97.399994,98.22908,0.8290859999999896,0.8290863
2095,97.399994,98.228935,0.8289410000000004,0.82894135
2096,97.399994,98.22919,0.829195999999996,0.8291931
2097,97.399994,98.22954,0.8295459999999935,0.82954407
2098,97.399994,98.22927,0.829275999999993,0.82927704
2099,97.399994,98.229454,0.8294599999999974,0.82946014
2100,97.399994,98.22949,0.8294959999999918,0.8294983
2101,97.399994,98.22925,0.8292559999999867,0.82925415
2102,97.399994,98.229,0.8290059999999926,0.8290024
2103,97.399994,98.228836,0.8288419999999945,0.82884216
2104,97.399994,98.22915,0.8291559999999976,0.82915497
2105,97.399994,98.22915,0.8291559999999976,0.82915497
2106,97.399994,98.22898,0.8289860000000004,0.8289871
2107,97.399994,98.22948,0.8294859999999886,0.82948303
2108,97.399994,98.22938,0.8293859999999995,0.82938385
2109,97.399994,98.2291,0.8291059999999959,0.8291092
2110,97.399994,98.22898,0.8289860000000004,0.8289871
2111,97.399994,98.2289,0.8289059999999893,0.8289032
2112,97.399994,98.22964,0.8296459999999968,0.82964325
2113,97.399994,98.22959,0.8295959999999951,0.8295975
2114,97.399994,98.22945,0.8294559999999933,0.8294525
2115,97.399994,98.22992,0.8299260000000004,0.82992554
2116,97.399994,98.23008,0.8300859999999943,0.83008575
2117,97.399994,98.229515,0.8295209999999997,0.8295212
2118,97.399994,98.229385,0.8293909999999869,0.8293915
2119,97.399994,98.22925,0.8292559999999867,0.82925415
2120,97.399994,98.22998,0.829985999999991,0.8299866
2121,97.399994,98.2302,0.8302059999999898,0.8302078
2122,97.399994,98.2299,0.829905999999994,0.82990265
2123,97.399994,98.23033,0.8303359999999884,0.8303375
2124,97.399994,98.23052,0.8305259999999919,0.83052826
2125,97.399994,98.230156,0.8301619999999872,0.83016205
2126,97.399994,98.22938,0.8293859999999995,0.82938385
2127,97.399994,98.22937,0.8293759999999963,0.8293762
2128,97.399994,98.22989,0.8298959999999909,0.829895
2129,97.399994,98.23034,0.8303459999999916,0.83034515
2130,97.399994,98.23028,0.8302859999999868,0.8302841
2131,97.399994,98.23074,0.8307459999999907,0.8307495
2132,97.399994,98.23081,0.8308159999999987,0.8308182
2133,97.399994,98.23087,0.8308759999999893,0.8308792
