time_index,y_true,y_pred,residual,absolute_error
2625,96.5,94.66473,-1.8352699999999942,1.8352737
2626,96.5,94.66478,-1.8352200000000067,1.8352203
2627,96.5,94.66485,-1.8351499999999987,1.8351517
2628,96.5,94.66485,-1.8351499999999987,1.8351517
2629,96.5,94.66489,-1.8351100000000002,1.8351135
2630,96.5,94.66479,-1.8352100000000036,1.8352127
2631,96.5,94.66486,-1.8351399999999956,1.8351364
2632,96.5,94.664856,-1.8351439999999997,1.835144
2633,96.5,94.6648,-1.8352000000000004,1.8351974
2634,96.5,94.66494,-1.8350599999999986,1.8350601
2635,96.5,94.66504,-1.8349599999999953,1.8349609
2636,96.5,94.66507,-1.83493,1.8349304
2637,96.5,94.66497,-1.8350300000000033,1.8350296
2638,96.5,94.664894,-1.8351059999999961,1.8351059
2639,96.5,94.664986,-1.835014000000001,1.8350143
2640,96.5,94.66496,-1.8350400000000064,1.8350372
2641,96.5,94.66491,-1.835089999999994,1.8350906
2642,96.5,94.66498,-1.83502,1.835022
2643,96.5,94.66505,-1.8349500000000063,1.8349533
2644,96.5,94.66511,-1.8348900000000015,1.8348923
2645,96.5,94.66523,-1.834770000000006,1.8347702
2646,96.5,94.665016,-1.8349840000000057,1.8349838
2647,96.5,94.66515,-1.834850000000003,1.8348465
2648,96.5,94.66503,-1.8349699999999984,1.8349686
2649,96.5,94.66501,-1.8349900000000048,1.8349915
2650,96.5,94.66512,-1.8348799999999983,1.834877
2651,96.5,94.66538,-1.834620000000001,1.8346176
2652,96.5,94.665344,-1.8346559999999954,1.8346558
2653,96.5,94.66553,-1.834469999999996,1.8344727
2654,96.5,94.66536,-1.8346399999999932,1.8346405
2655,96.5,94.66543,-1.8345699999999994,1.8345718
2656,96.5,94.66539,-1.8346099999999979,1.83461
2657,96.5,94.665375,-1.8346250000000026,1.8346252
2658,96.5,94.66562,-1.834379999999996,1.8343811
2659,96.5,94.66569,-1.834310000000002,1.8343124
2660,96.5,94.66568,-1.8343200000000053,1.8343201
2661,96.5,94.66572,-1.8342800000000068,1.8342819
2662,96.5,94.66566,-1.8343399999999974,1.834343
2663,96.5,94.66568,-1.8343200000000053,1.8343201
2664,96.5,94.66569,-1.834310000000002,1.8343124
2665,96.5,94.66563,-1.834370000000007,1.8343735
2666,96.5,94.66576,-1.834239999999994,1.8342438
2667,96.5,94.6658,-1.8341999999999956,1.834198
2668,96.5,94.66583,-1.8341700000000003,1.8341675
2669,96.5,94.66482,-1.835179999999994,1.8351822
2670,96.5,94.65699,-1.8430100000000067,1.84301
2671,96.5,94.63817,-1.8618299999999977,1.8618317
2672,96.5,94.64072,-1.8592799999999983,1.8592834
2673,96.5,94.64159,-1.8584100000000063,1.8584137
2674,96.5,94.644875,-1.855125000000001,1.8551254
2675,96.5,94.64395,-1.8560499999999962,1.8560486
2676,96.5,94.642105,-1.8578949999999992,1.8578949
2677,96.5,94.63783,-1.862170000000006,1.8621674
2678,96.5,94.633514,-1.8664859999999948,1.8664856
2679,96.5,94.62224,-1.877759999999995,1.8777618
2680,96.5,94.624016,-1.8759840000000025,1.8759842
2681,96.5,94.62059,-1.879409999999993,1.8794098
2682,96.5,94.612816,-1.8871840000000049,1.8871841
2683,96.5,94.60578,-1.8942200000000042,1.8942184
2684,96.5,94.60549,-1.8945099999999968,1.8945084
2685,96.5,94.61109,-1.8889099999999956,1.8889084
2686,96.5,94.60948,-1.890519999999995,1.8905182
2687,96.5,94.60763,-1.8923699999999997,1.8923721
2688,96.5,94.60733,-1.8926699999999954,1.8926697
2689,96.5,94.611984,-1.8880159999999933,1.8880157
2690,96.5,94.61261,-1.8873899999999963,1.8873901
2691,96.5,94.616135,-1.8838650000000001,1.8838654
2692,96.5,94.61716,-1.8828400000000016,1.882843
2693,96.5,94.62281,-1.8771899999999988,1.8771896
2694,96.5,94.62335,-1.876649999999998,1.876648
2695,96.5,94.62097,-1.8790300000000002,1.8790283
2696,96.5,94.6209,-1.879099999999994,1.879097
2697,96.5,94.62584,-1.8741600000000034,1.8741608
2698,96.5,94.62689,-1.873109999999997,1.8731079
2699,96.5,94.62957,-1.870429999999999,1.87043
2700,96.5,94.63106,-1.868939999999995,1.8689423
2701,96.5,94.63605,-1.8639500000000027,1.8639526
2702,96.5,94.63472,-1.8652799999999985,1.8652802
2703,96.5,94.63065,-1.8693499999999972,1.8693466
2704,96.5,94.63037,-1.8696300000000008,1.8696289
2705,96.5,94.633835,-1.8661649999999952,1.8661652
2706,96.5,94.63282,-1.8671800000000047,1.8671799
2707,96.5,94.634514,-1.8654860000000042,1.8654861
2708,96.5,94.636116,-1.8638839999999988,1.863884
2709,96.5,94.64048,-1.8595200000000034,1.85952
2710,96.5,94.63827,-1.8617299999999943,1.8617325
2711,96.5,94.63401,-1.8659899999999965,1.8659897
2712,96.5,94.63402,-1.8659799999999933,1.865982
2713,96.5,94.636566,-1.863433999999998,1.8634338
2714,96.5,94.63427,-1.8657299999999992,1.8657303
2715,96.5,94.634735,-1.8652649999999937,1.8652649
2716,96.5,94.63654,-1.8634600000000034,1.8634567
2717,96.5,94.64148,-1.8585199999999986,1.8585205
2718,96.5,94.639046,-1.8609540000000067,1.8609543
2719,96.5,94.634026,-1.8659739999999942,1.8659744
2720,96.5,94.63439,-1.8656100000000038,1.8656082
2721,96.5,94.63763,-1.8623699999999985,1.8623734
2722,96.5,94.6369,-1.8631000000000029,1.8630981
2723,96.5,94.639534,-1.8604660000000024,1.860466
2724,96.5,94.64254,-1.8574600000000032,1.85746
2725,96.5,94.64759,-1.852410000000006,1.8524094
2726,96.5,94.64516,-1.8548399999999958,1.8548431
2727,96.5,94.64031,-1.8596900000000005,1.8596878
2728,96.5,94.640175,-1.8598250000000007,1.8598251
2729,96.5,94.64227,-1.8577300000000037,1.857727
2730,96.5,94.640335,-1.8596650000000068,1.8596649
2731,96.5,94.64114,-1.858860000000007,1.8588562
2732,96.5,94.644424,-1.8555759999999992,1.8555756
2733,96.5,94.64955,-1.850449999999995,1.8504486
2734,96.5,94.6466,-1.8533999999999935,1.8534012
2735,96.5,94.64218,-1.8578200000000038,1.8578186
2736,96.5,94.64344,-1.8565600000000018,1.8565598
2737,96.5,94.64556,-1.8544399999999968,1.8544388
2738,96.5,94.6434,-1.8566000000000003,1.8565979
2739,96.5,94.64552,-1.8544799999999952,1.8544769
2740,96.5,94.64867,-1.8513300000000044,1.8513336
2741,96.5,94.65561,-1.8443900000000042,1.8443909
2742,96.5,94.6527,-1.8473000000000042,1.8472977
2743,96.5,94.648186,-1.8518140000000045,1.8518143
2744,96.5,94.650345,-1.8496549999999985,1.8496552
2745,96.5,94.6517,-1.8482999999999947,1.8482971
2746,96.5,94.64838,-1.851619999999997,1.8516235
2747,96.5,94.650406,-1.8495939999999962,1.8495941
2748,96.5,94.654755,-1.8452450000000056,1.8452454
2749,96.5,94.65897,-1.8410300000000035,1.8410263
2750,96.5,94.64742,-1.8525800000000032,1.8525772
2751,96.5,94.639824,-1.8601759999999956,1.8601761
2752,96.5,94.64351,-1.8564899999999938,1.8564911
2753,96.5,94.64922,-1.8507800000000003,1.8507767
2754,96.5,94.6519,-1.8481000000000023,1.8480988
2755,96.5,94.65194,-1.8480600000000038,1.8480606
2756,96.5,94.672455,-1.8275450000000006,1.8275452
2757,96.5,94.67844,-1.8215600000000052,1.8215637
2758,96.5,94.67482,-1.8251800000000031,1.82518
2759,96.5,94.67438,-1.8256200000000007,1.8256226
2760,96.5,94.67702,-1.8229800000000012,1.8229828
2761,96.5,94.67871,-1.8212900000000047,1.8212891
2762,96.5,94.67104,-1.828959999999995,1.8289566
2763,96.5,94.68573,-1.8142699999999934,1.81427
2764,96.5,94.69058,-1.809420000000003,1.8094177
2765,96.5,94.69164,-1.8083599999999933,1.8083572
2766,96.5,94.69278,-1.807220000000001,1.8072205
2767,96.5,94.69337,-1.8066299999999984,1.806633
2768,96.5,94.69367,-1.8063300000000027,1.8063278
2769,96.5,94.69637,-1.8036299999999983,1.803627
2770,96.5,94.69759,-1.8024099999999947,1.8024063
2771,96.5,94.69833,-1.8016700000000014,1.8016663
2772,96.5,94.69861,-1.8013899999999978,1.8013916
2773,96.5,94.69916,-1.8008399999999938,1.8008423
2774,96.5,94.700226,-1.7997739999999993,1.7997742
2775,96.5,94.70144,-1.7985599999999948,1.7985611
2776,96.5,94.701866,-1.7981340000000046,1.7981339
2777,96.5,94.70259,-1.7974099999999993,1.797409
2778,96.5,94.70312,-1.7968800000000016,1.7968826
2779,96.5,94.702644,-1.7973559999999935,1.7973557
2780,96.5,94.701805,-1.7981950000000069,1.7981949
2781,96.5,94.70176,-1.798240000000007,1.7982407
2782,96.5,94.70042,-1.799580000000006,1.7995834
2783,96.5,94.69969,-1.800309999999996,1.8003082
2784,96.5,94.69832,-1.8016800000000046,1.8016815
2785,96.5,94.697296,-1.8027040000000056,1.8027039
2786,96.5,94.69659,-1.8034099999999995,1.8034134
2787,96.5,94.69516,-1.8048399999999987,1.8048401
2788,96.5,94.69453,-1.8054699999999997,1.8054733
2789,96.5,94.69481,-1.805189999999996,1.805191
2790,96.5,94.693275,-1.8067250000000001,1.8067245
2791,96.5,94.69245,-1.8075500000000062,1.8075485
2792,96.5,94.69284,-1.807159999999996,1.8071594
2793,96.5,94.69194,-1.8080599999999976,1.8080597
2794,96.5,94.69089,-1.809110000000004,1.8091125
2795,96.5,94.690254,-1.809746000000004,1.8097458
2796,96.5,94.68937,-1.8106300000000033,1.8106308
2797,96.5,94.68868,-1.811319999999995,1.8113174
2798,96.5,94.68766,-1.812340000000006,1.8123398
2799,96.5,94.68685,-1.8131499999999932,1.8131485
2800,96.5,94.68622,-1.8137799999999942,1.8137817
2801,96.5,94.68542,-1.8145800000000065,1.8145828
2802,96.5,94.68381,-1.816190000000006,1.8161926
2803,96.5,94.683556,-1.8164440000000042,1.8164444
2804,96.5,94.6824,-1.8175999999999988,1.8175964
2805,96.5,94.68179,-1.8182099999999934,1.8182068
2806,96.5,94.68006,-1.8199400000000026,1.8199387
2807,96.5,94.679344,-1.8206559999999996,1.8206558
2808,96.5,94.67848,-1.8215200000000067,1.821518
2809,96.5,94.67733,-1.8226700000000022,1.82267
2810,96.5,94.676025,-1.8239750000000043,1.8239746
2811,96.5,94.67531,-1.824690000000004,1.8246918
2812,96.5,94.67447,-1.8255300000000005,1.825531
2813,96.5,94.6737,-1.8263000000000034,1.8263016
2814,96.5,94.672516,-1.8274839999999983,1.8274841
2815,96.5,94.67149,-1.8285099999999943,1.8285065
2816,96.5,94.67076,-1.8292399999999986,1.8292389
2817,96.5,94.66976,-1.8302400000000034,1.8302383
2818,96.5,94.66828,-1.8317200000000042,1.8317184
2819,96.5,94.66704,-1.83296,1.832962
2820,96.5,94.66626,-1.833740000000006,1.8337402
2821,96.5,94.66583,-1.8341700000000003,1.8341675
2822,96.5,94.66509,-1.8349099999999936,1.8349075
2823,96.5,94.663956,-1.8360440000000011,1.8360443
2824,96.5,94.66297,-1.8370299999999986,1.8370285
2825,96.5,94.662186,-1.8378139999999945,1.8378143
2826,96.5,94.66068,-1.8393200000000007,1.8393173
2827,96.5,94.65986,-1.8401400000000052,1.8401413
2828,96.5,94.65875,-1.8412500000000023,1.8412476
2829,96.5,94.6581,-1.8418999999999954,1.8419037
2830,96.5,94.657196,-1.842804000000001,1.842804
2831,96.5,94.65605,-1.8439500000000066,1.8439484
2832,96.5,94.6554,-1.8445999999999998,1.8445969
2833,96.5,94.6602,-1.8397999999999968,1.839798
2834,96.5,94.65521,-1.8447900000000033,1.8447876
2835,96.5,94.65102,-1.8489799999999974,1.8489838
2836,96.5,94.657646,-1.8423540000000003,1.8423538
2837,96.5,94.66101,-1.8389899999999955,1.8389893
2838,96.5,94.66606,-1.8339399999999983,1.8339386
2839,96.5,94.66564,-1.8343600000000038,1.8343582
2840,96.5,94.66674,-1.8332599999999957,1.8332596
2841,96.5,94.66822,-1.8317799999999949,1.8317795
2842,96.5,94.66649,-1.833510000000004,1.8335114
2843,96.5,94.660515,-1.8394849999999963,1.8394852
2844,96.5,94.664825,-1.8351750000000067,1.8351746
2845,96.5,94.66304,-1.8369600000000048,1.8369598
2846,96.5,94.65587,-1.844130000000007,1.8441315
2847,96.5,94.65004,-1.8499599999999958,1.8499603
2848,96.5,94.65214,-1.8478599999999972,1.8478622
2849,96.5,94.660675,-1.8393250000000023,1.839325
2850,96.5,94.65915,-1.8408500000000032,1.8408508
2851,96.5,94.65633,-1.843670000000003,1.8436737
2852,96.5,94.65884,-1.8411600000000021,1.8411636
2853,96.5,94.66072,-1.8392800000000022,1.8392792
2854,96.5,94.65656,-1.843440000000001,1.8434372
2855,96.5,94.65502,-1.8449800000000067,1.8449783
2856,96.5,94.656715,-1.8432849999999945,1.8432846
2857,96.5,94.6664,-1.8336000000000041,1.8336029
2858,96.5,94.66626,-1.833740000000006,1.8337402
2859,96.5,94.665245,-1.8347550000000012,1.834755
2860,96.5,94.66854,-1.831460000000007,1.831459
2861,96.5,94.67062,-1.8293800000000005,1.8293762
2862,96.5,94.66636,-1.8336400000000026,1.833641
2863,96.5,94.66446,-1.8355399999999946,1.8355408
2864,96.5,94.66613,-1.8338700000000046,1.8338699
2865,96.5,94.673386,-1.8266140000000064,1.8266144
2866,96.5,94.67168,-1.828320000000005,1.8283234
2867,96.5,94.668884,-1.8311159999999944,1.8311157
2868,96.5,94.67107,-1.8289299999999997,1.8289337
2869,96.5,94.67159,-1.8284100000000052,1.8284073
2870,96.5,94.66622,-1.8337800000000044,1.8337784
2871,96.5,94.6642,-1.835800000000006,1.8358002
2872,96.5,94.666374,-1.8336259999999953,1.8336258
2873,96.5,94.67418,-1.8258199999999931,1.8258209
2874,96.5,94.6722,-1.8277999999999963,1.8277969
2875,96.5,94.66942,-1.8305799999999977,1.8305817
2876,96.5,94.67213,-1.8278700000000043,1.8278732
2877,96.5,94.672455,-1.8275450000000006,1.8275452
2878,96.5,94.66682,-1.8331799999999987,1.8331833
2879,96.5,94.661316,-1.8386840000000007,1.8386841
2880,96.5,94.66338,-1.8366199999999964,1.8366165
2881,96.5,94.672195,-1.827804999999998,1.8278046
2882,96.5,94.670654,-1.829346000000001,1.8293457
2883,96.5,94.66688,-1.8331199999999939,1.8331223
2884,96.5,94.66937,-1.8306299999999993,1.8306274
2885,96.5,94.67109,-1.8289099999999934,1.8289108
2886,96.5,94.667786,-1.8322139999999933,1.8322144
2887,96.5,94.6683,-1.8316999999999979,1.8317032
2888,96.5,94.670166,-1.8298340000000053,1.829834
2889,96.5,94.67746,-1.8225400000000036,1.8225403
2890,96.5,94.67571,-1.8242900000000049,1.8242874
2891,96.5,94.671974,-1.8280259999999942,1.8280258
2892,96.5,94.67429,-1.8257100000000008,1.8257065
2893,96.5,94.67546,-1.824539999999999,1.8245392
2894,96.5,94.671524,-1.8284759999999949,1.828476
2895,96.5,94.66791,-1.8320899999999938,1.8320923
2896,96.5,94.66909,-1.830910000000003,1.8309097
2897,96.5,94.67716,-1.8228399999999993,1.8228378
2898,96.5,94.675446,-1.8245540000000062,1.8245544
2899,96.5,94.67055,-1.8294499999999942,1.8294525
2900,96.5,94.67201,-1.8279899999999998,1.8279877
2901,96.5,94.67464,-1.8253600000000034,1.8253632
2902,96.5,94.672134,-1.8278660000000002,1.8278656
2903,96.5,94.67116,-1.8288399999999996,1.8288422
2904,96.5,94.6727,-1.827299999999994,1.827301
2905,96.5,94.6811,-1.8188999999999993,1.8189011
2906,96.5,94.67947,-1.820530000000005,1.8205338
2907,96.5,94.67541,-1.8245900000000006,1.8245926
2908,96.5,94.67825,-1.8217499999999944,1.8217468
2909,96.5,94.68012,-1.8198799999999977,1.8198776
2910,96.5,94.67578,-1.8242199999999968,1.8242188
2911,96.5,94.674484,-1.8255159999999933,1.8255157
2912,96.5,94.67675,-1.8232500000000016,1.8232498
2913,96.5,94.67914,-1.8208599999999961,1.8208618
2914,96.5,94.67427,-1.825729999999993,1.8257294
2915,96.5,94.67063,-1.8293699999999973,1.8293686
2916,96.5,94.67417,-1.8258299999999963,1.8258286
2917,96.5,94.6761,-1.8238999999999947,1.8238983
2918,96.5,94.67213,-1.8278700000000043,1.8278732
2919,96.5,94.67031,-1.8296899999999994,1.829689
2920,96.5,94.67399,-1.8260099999999966,1.8260117
2921,96.5,94.67807,-1.8219299999999947,1.8219299
2922,96.5,94.68,-1.8199999999999932,1.8199997
2923,96.5,94.67786,-1.8221400000000045,1.8221436
2924,96.5,94.67545,-1.8245500000000021,1.8245468
2925,96.5,94.67572,-1.8242800000000017,1.8242798
2926,96.5,94.67009,-1.8299099999999981,1.8299103
2927,96.5,94.66871,-1.8312899999999956,1.8312912
2928,96.5,94.66336,-1.8366400000000027,1.8366394
2929,96.5,94.66137,-1.8386299999999949,1.8386307
2930,96.5,94.660576,-1.839423999999994,1.8394241
2931,96.5,94.66139,-1.8386100000000027,1.8386078
2932,96.5,94.66085,-1.8391500000000036,1.8391495
2933,96.5,94.65915,-1.8408500000000032,1.8408508
2934,96.5,94.65569,-1.844309999999993,1.844307
2935,96.5,94.65159,-1.8484100000000012,1.8484116
2936,96.5,94.642555,-1.8574449999999985,1.8574448
2937,96.5,94.63825,-1.8617500000000007,1.8617477
2938,96.5,94.63353,-1.8664700000000067,1.8664703
2939,96.5,94.63227,-1.8677299999999946,1.8677292
2940,96.5,94.62865,-1.8713500000000067,1.8713531
2941,96.5,94.62608,-1.8739199999999983,1.8739166
2942,96.5,94.62522,-1.8747800000000012,1.8747787
2943,96.5,94.628174,-1.8718259999999987,1.8718262
2944,96.5,94.62752,-1.872479999999996,1.8724823
2945,96.5,94.62695,-1.8730500000000063,1.8730469
2946,96.5,94.629456,-1.8705439999999953,1.8705444
2947,96.5,94.63281,-1.8671899999999937,1.8671875
2948,96.5,94.63502,-1.8649800000000027,1.8649826
2949,96.5,94.63426,-1.8657400000000024,1.8657379
2950,96.5,94.634575,-1.8654250000000019,1.8654251
2951,96.5,94.63755,-1.8624499999999955,1.8624496
2952,96.5,94.63813,-1.8618699999999961,1.8618698
2953,96.5,94.63708,-1.8629200000000026,1.8629227
2954,96.5,94.63615,-1.8638499999999993,1.8638535
2955,96.5,94.63628,-1.8637200000000007,1.8637238
2956,96.5,94.635956,-1.864044000000007,1.8640442
2957,96.5,94.63314,-1.8668600000000026,1.8668594
2958,96.5,94.63149,-1.8685100000000006,1.8685074
2959,96.5,94.63213,-1.8678699999999964,1.8678665
2960,96.5,94.63194,-1.8680599999999998,1.8680573
2961,96.5,94.62973,-1.870270000000005,1.8702698
2962,96.5,94.62868,-1.8713199999999972,1.8713226
2963,96.5,94.629166,-1.870834000000002,1.8708344
2964,96.5,94.62899,-1.8710099999999983,1.8710098
2965,96.5,94.62692,-1.8730800000000016,1.8730774
2966,96.5,94.625725,-1.8742749999999972,1.8742752
2967,96.5,94.626755,-1.8732449999999972,1.8732452
2968,96.5,94.62598,-1.8740200000000016,1.8740234
2969,96.5,94.624794,-1.8752060000000057,1.875206
2970,96.5,94.62455,-1.8754500000000007,1.8754501
2971,96.5,94.62534,-1.8746600000000058,1.8746567
2972,96.5,94.625404,-1.8745959999999968,1.8745956
2973,96.5,94.623634,-1.8763660000000044,1.8763657
2974,96.5,94.62224,-1.877759999999995,1.8777618
2975,96.5,94.623405,-1.8765949999999947,1.8765945
2976,96.5,94.622925,-1.877075000000005,1.8770752
2977,96.5,94.62202,-1.8779799999999938,1.8779831
2978,96.5,94.62204,-1.8779600000000016,1.8779602
2979,96.5,94.62283,-1.8771700000000067,1.8771667
2980,96.5,94.62322,-1.8767799999999966,1.8767776
2981,96.5,94.62226,-1.8777400000000029,1.877739
2982,96.5,94.62132,-1.8786800000000028,1.8786774
2983,96.5,94.62239,-1.8776100000000042,1.8776093
2984,96.5,94.62225,-1.877750000000006,1.8777466
2985,96.5,94.621315,-1.8786850000000044,1.878685
2986,96.5,94.62118,-1.8788200000000046,1.8788223
2987,96.5,94.62233,-1.8776699999999948,1.8776703
2988,96.5,94.622604,-1.8773960000000045,1.8773956
2989,96.5,94.62145,-1.8785500000000042,1.8785477
2990,96.5,94.620125,-1.8798749999999984,1.8798752
2991,96.5,94.62112,-1.8788799999999952,1.8788834
2992,96.5,94.62102,-1.8789799999999985,1.8789825
2993,96.5,94.620445,-1.8795549999999963,1.8795547
2994,96.5,94.620346,-1.8796540000000022,1.8796539
2995,96.5,94.621216,-1.878783999999996,1.8787842
2996,96.5,94.62141,-1.8785900000000026,1.8785934
2997,96.5,94.62051,-1.879490000000004,1.8794937
2998,96.5,94.61955,-1.8804499999999962,1.8804474
2999,96.5,94.62011,-1.8798900000000032,1.8798904
3000,96.5,94.61945,-1.8805499999999995,1.8805466
3001,96.5,94.61858,-1.8814200000000056,1.8814163
3002,96.5,94.61863,-1.881370000000004,1.8813705
3003,96.5,94.61937,-1.8806299999999965,1.8806305
3004,96.5,94.61956,-1.880439999999993,1.8804398
3005,96.5,94.618515,-1.8814849999999979,1.881485
3006,96.5,94.617424,-1.8825760000000002,1.882576
3007,96.5,94.618164,-1.881836000000007,1.8818359
3008,96.5,94.61787,-1.8821300000000036,1.8821335
3009,96.5,94.617195,-1.8828050000000047,1.8828049
3010,96.5,94.61687,-1.8831299999999942,1.8831329
3011,96.5,94.617836,-1.882164000000003,1.882164
3012,96.5,94.61786,-1.8821400000000068,1.8821411
3013,96.5,94.61703,-1.8829700000000003,1.8829727
3014,96.5,94.61516,-1.884839999999997,1.8848419
3015,96.5,94.61592,-1.8840799999999973,1.884079
3016,96.5,94.61659,-1.8834099999999978,1.8834076
3017,96.5,94.6172,-1.8828000000000031,1.8827972
3018,96.5,94.617645,-1.882355000000004,1.8823547
3019,96.5,94.6186,-1.8813999999999993,1.8814011
3020,96.5,94.61944,-1.8805600000000027,1.8805618
3021,96.5,94.618866,-1.881134000000003,1.881134
3022,96.5,94.61761,-1.882390000000001,1.8823929
3023,96.5,94.61917,-1.880830000000003,1.8808289
3024,96.5,94.62069,-1.8793100000000038,1.8793106
3025,96.5,94.621704,-1.878296000000006,1.8782959
3026,96.5,94.62205,-1.8779499999999985,1.8779526
3027,96.5,94.62303,-1.87697,1.8769684
3028,96.5,94.62413,-1.8758700000000061,1.8758698
3029,96.5,94.62462,-1.875380000000007,1.8753815
3030,96.5,94.62495,-1.8750500000000017,1.8750534
3031,96.5,94.62601,-1.8739900000000063,1.8739929
3032,96.5,94.62726,-1.8727399999999932,1.8727417
3033,96.5,94.62803,-1.8719700000000046,1.8719711
3034,96.5,94.62813,-1.8718700000000013,1.871872
3035,96.5,94.628235,-1.8717649999999963,1.8717651
3036,96.5,94.62826,-1.8717400000000026,1.8717422
3037,96.5,94.62843,-1.8715700000000055,1.8715668
3038,96.5,94.6285,-1.8714999999999975,1.8714981
3039,96.5,94.62867,-1.8713300000000004,1.8713303
3040,96.5,94.62886,-1.871139999999997,1.8711395
3041,96.5,94.62908,-1.8709199999999981,1.8709183
3042,96.5,94.62936,-1.8706399999999945,1.8706436
3043,96.5,94.62965,-1.870350000000002,1.8703537
3044,96.5,94.62981,-1.8701899999999938,1.8701935
3045,96.5,94.630005,-1.869995000000003,1.8699951
3046,96.5,94.63021,-1.8697899999999947,1.8697891
3047,96.5,94.630356,-1.8696439999999939,1.8696442
3048,96.5,94.63054,-1.8694600000000037,1.869461
3049,96.5,94.63082,-1.86918,1.8691788
3050,96.5,94.63103,-1.8689700000000045,1.8689728
3051,96.5,94.63118,-1.8688199999999995,1.8688202
3052,96.5,94.63134,-1.8686600000000055,1.86866
3053,96.5,94.63153,-1.868470000000002,1.8684692
3054,96.5,94.63175,-1.8682500000000033,1.868248
3055,96.5,94.63179,-1.8682100000000048,1.8682098
3056,96.5,94.631744,-1.8682560000000024,1.8682556
3057,96.5,94.63178,-1.8682199999999938,1.8682175
3058,96.5,94.63187,-1.8681299999999936,1.8681335
3059,96.5,94.63202,-1.8679800000000029,1.867981
3060,96.5,94.63223,-1.867769999999993,1.8677673
3061,96.5,94.63242,-1.8675800000000038,1.8675766
3062,96.5,94.63256,-1.867440000000002,1.8674393
3063,96.5,94.63261,-1.8673900000000003,1.8673935
3064,96.5,94.63286,-1.8671400000000062,1.8671417
3065,96.5,94.63306,-1.8669399999999996,1.8669434
3066,96.5,94.633156,-1.8668440000000004,1.8668442
3067,96.5,94.63356,-1.8664399999999972,1.8664398
3068,96.5,94.63372,-1.8662800000000033,1.8662796
3069,96.5,94.6339,-1.866100000000003,1.8660965
3070,96.5,94.634026,-1.8659739999999942,1.8659744
3071,96.5,94.634026,-1.8659739999999942,1.8659744
3072,96.5,94.63418,-1.8658199999999994,1.8658218
3073,96.5,94.63442,-1.8655799999999942,1.8655777
3074,96.5,94.634476,-1.8655239999999935,1.8655243
3075,96.5,94.63479,-1.8652100000000047,1.8652115
3076,96.5,94.63495,-1.8650499999999965,1.8650513
3077,96.5,94.63507,-1.864930000000001,1.8649292
3078,96.5,94.63499,-1.865009999999998,1.8650131
3079,96.5,94.63506,-1.8649400000000043,1.8649368
3080,96.5,94.635155,-1.8648450000000025,1.8648453
3081,96.5,94.63528,-1.8647200000000055,1.8647232
3082,96.5,94.63527,-1.8647299999999944,1.8647308
3083,96.5,94.63549,-1.8645099999999957,1.8645096
3084,96.5,94.63564,-1.864360000000005,1.864357
3085,96.5,94.635735,-1.8642650000000032,1.8642654
3086,96.5,94.63591,-1.8640900000000045,1.86409
3087,96.5,94.63601,-1.8639900000000011,1.8639908
3088,96.5,94.63619,-1.8638100000000009,1.8638077
3089,96.5,94.63648,-1.863519999999994,1.8635178
3090,96.5,94.63657,-1.863429999999994,1.8634262
3091,96.5,94.636826,-1.8631740000000008,1.8631744
3092,96.5,94.63711,-1.862889999999993,1.8628922
3093,96.5,94.63723,-1.8627699999999976,1.8627701
3094,96.5,94.63748,-1.8625200000000035,1.8625183
3095,96.5,94.63756,-1.8624400000000065,1.862442
3096,96.5,94.63777,-1.8622299999999967,1.8622284
3097,96.5,94.63796,-1.8620399999999933,1.8620377
3098,96.5,94.638115,-1.861885000000001,1.8618851
3099,96.5,94.638405,-1.8615949999999941,1.8615952
3100,96.5,94.63863,-1.8613699999999938,1.8613663
3101,96.5,94.63875,-1.8612499999999983,1.8612518
3102,96.5,94.638855,-1.8611449999999934,1.861145
3103,96.5,94.63891,-1.8610900000000044,1.8610916
3104,96.5,94.638985,-1.8610149999999948,1.8610153
3105,96.5,94.63912,-1.8608799999999945,1.860878
3106,96.5,94.63917,-1.860830000000007,1.8608322
3107,96.5,94.63939,-1.860609999999994,1.860611
3108,96.5,94.63958,-1.8604200000000048,1.8604202
3109,96.5,94.63961,-1.8603899999999953,1.8603897
3110,96.5,94.639824,-1.8601759999999956,1.8601761
3111,96.5,94.64004,-1.859960000000001,1.8599625
3112,96.5,94.64035,-1.859650000000002,1.8596497
3113,96.5,94.64035,-1.859650000000002,1.8596497
3114,96.5,94.64024,-1.8597599999999943,1.8597565
3115,96.5,94.64029,-1.8597100000000069,1.8597107
3116,96.5,94.64058,-1.85942,1.8594208
3117,96.5,94.64076,-1.8592399999999998,1.8592377
3118,96.5,94.64105,-1.858949999999993,1.8589478
3119,96.5,94.641266,-1.8587339999999983,1.8587341
3120,96.5,94.64162,-1.8583799999999968,1.8583832
3121,96.5,94.64169,-1.858310000000003,1.8583069
3122,96.5,94.641754,-1.858245999999994,1.8582458
3123,96.5,94.642,-1.858000000000004,1.8580017
3124,96.5,94.64211,-1.8578899999999976,1.8578873
3125,96.5,94.64227,-1.8577300000000037,1.857727
3126,96.5,94.64248,-1.8575199999999938,1.857521
3127,96.5,94.64265,-1.8573499999999967,1.8573532
3128,96.5,94.6429,-1.8571000000000026,1.8571014
3129,96.5,94.64277,-1.8572300000000013,1.8572311
